DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0051863,Chromic acetylacetonate,21679-31-2,C15H21CrO6,349.074319,2,195,1.0,Inactive,0.060870188058151524,0.10291737762698495,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0051944,"N,N-Dimethylacrylamide",2680-03-7,C5H9NO,99.068414,1,208,0.0,Inactive,-0.10157052571748089,-0.17173221382281387,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0051996,3-Methyl-4-(methylthio)phenol,3120-74-9,C8H10OS,154.045236,35,217,16.0,Inactive,0.044649869383620526,0.07549257879669469,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052043,4-(2-Chloroethyl)morpholine hydrochloride (1:1),3647-69-6,C6H13Cl2NO,185.037419,2,195,1.0,Inactive,-0.3994778152420991,-0.6754243822213443,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052124,(T-4)-Trihydro(morpholine-κN4)boron,4856-95-5,C4H12BNO,101.101194,4,196,2.0,Inactive,-0.21822501875359746,-0.3689679197518466,0.13933995252601925,-0.8559243417682314
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052598,Diethylcarbamoyl chloride,88-10-8,C5H10ClNO,135.045092,4,200,2.0,Inactive,-0.2262057319730652,-0.3824614557888302,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052621,4-Prop-1-enylveratrole,93-16-3,C11H14O2,178.099380,6,213,3.0,Inactive,0.016604743293829514,0.02807477174766747,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052629,Hydratropaldehyde,93-53-8,C9H10O,134.073165,5,200,3.0,Inactive,0.1248092637321441,0.21102353281044067,0.1478936693457345,-0.830050415773611
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052594,Phthalide,87-41-2,C8H6O2,134.036779,1,198,1.0,Inactive,-0.040726452170718214,-0.06885898978095636,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052596,4-Anisonitrile,874-90-8,C8H7NO,133.052764,2,195,1.0,Inactive,0.12591236833352895,0.21288862697959834,12.404071013553557,1.093564243916963
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052833,Arsenobetaine,64436-13-1,C5H11AsO2,177.997500,2,197,1.0,Inactive,0.013745379182474067,0.02324024986742813,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052463,2-Amino-5-chlorobenzophenone,719-59-5,C13H10ClNO,231.045092,46,199,23.0,Active,-0.8927541467622945,-1.5094403119408069,51.583495920654734,1.712510771838378
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052910,DSH spr 2012_Prox,NOCAS_52910,, ,10,132,8.0,Inactive,0.19198995457356546,0.32461050779995504,0.006811192885669057,-2.166776820789837
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052542,2-Methylpropanoyl chloride,79-30-1,C4H7ClO,106.018542,0,197,0.0,Inactive,-0.08570964309784877,-0.14491513804012518,0.0800000320007548,-1.096909839286201
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052590,"4,7-Dichloroquinoline",86-98-6,C9H5Cl2N,196.979905,8,198,4.0,Inactive,-0.5917497146890389,-1.0005115934442514,65.18440585603454,1.81414371136535
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052912,DSH spr 2012_SMTP,NOCAS_52912,, ,4,132,3.0,Inactive,-0.05661973725468207,-0.09573085061958225,0.05233980273699648,-1.2811679185015514
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052837,"Alachlor ESA, sodium salt",140939-15-7,C14H20NNaO5S,337.095988,6,198,3.0,Inactive,0.17643168721677488,0.2983050842771838,7.010839278631122,0.8457700111564339
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0052839,Metribuzin-DA,35045-02-4,C8H13N3OS,199.077933,2,196,1.0,Inactive,0.003190558257561842,0.005394494407027117,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0057910,MED_IVEDCMix_4EnvC,NOCAS_57910,, ,4,82,5.0,Inactive,-0.08098447708773593,-0.13692597766249673,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0057912,MED_EnvEDCMix_9EnvC,NOCAS_57912,, ,2,82,2.0,Inactive,-0.1851031410887072,-0.3129665026362014,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0057914,MED_ChemSTMix_5EnvC,NOCAS_57914,, ,2,82,2.0,Inactive,-0.06611714390611115,-0.11178876366378664,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0057916,MED_ERAgonMix_4EQC,NOCAS_57916,, ,3,82,4.0,Inactive,-0.10890493384858457,-0.1841329977760046,0.690971930591975,-0.16053959464695608
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0059794,Perfluorooctane,307-34-6,C8F18,437.971257,0,238,0.0,Inactive,-0.030681909875888716,-0.05187599719582417,150.00000000000006,2.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0060985,Hexafluoroglutaryl chloride,678-77-3,C5Cl2F6O2,275.917954,3,258,1.0,Inactive,0.10589868020404522,0.1790501197457613,2.0904650091381685,0.3202429025894279
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0061826,Perfluoropropyl trifluorovinyl ether,1623-05-8,C5F10O,265.978946,2,100,2.0,Inactive,0.01775783216109042,0.030024377723518743,150.00000000000006,2.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0073118,Ethyl perfluorobutyl ether,163702-05-4,C6H5F9O,264.019668,0,100,0.0,Inactive,-0.05609933385422809,-0.09485096910464882,1.836878111754808,0.26408033913185486
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0074059,"Difluoromethyl 1H,1H-perfluoropropyl ether",56860-81-2,C4H3F7O,200.007212,0,100,0.0,Inactive,0.04066120993316483,0.06874868028112212,150.00000000000006,2.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00858881,EPAMED_Water_Set2-15,NOCAS_858881,, ,3,82,4.0,Inactive,-0.16694435142156872,-0.282264198716317,0.004000000122937044,-2.3979399953243177
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00858886,EPAMED_Water_Set2-20,NOCAS_858886,, ,2,82,2.0,Inactive,-0.031145983866877874,-0.0526606387371295,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00858902,EPAMED_Water_Set2-36,NOCAS_858902,, ,3,82,4.0,Inactive,-0.009465563162770384,-0.016004073086553577,5.000000000000001,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00858907,EPAMED_Water_Set2-41,NOCAS_858907,, ,4,82,5.0,Inactive,-0.3386282421374785,-0.5725418597020071,0.004698204359179547,-2.328068096512492
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00858922,EPAMED_Water_Set2-56,NOCAS_858922,, ,10,82,12.0,Inactive,0.33962330748898756,0.5742242845443116,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020140,Sodium benzoate,532-32-1,C7H5NaO2,144.018724,0,658,0.0,Inactive,0.07190632747073822,0.12157693107512209,0.00900000041723888,-2.0457574704268375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00872663,Bisdemethoxycurcumin,33171-05-0,C19H16O4,308.104859,101,229,44.0,Active,-0.8439629238112466,-1.426945664272917,17.110797976311616,1.233270263698185
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00872709,EPAMED_Water_Set3-4,NOCAS_872709,, ,0,82,0.0,Inactive,-0.112977302436806,-0.1910184290388398,0.6413178356291717,-0.1929266817923834
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00872724,EPAMED_Water_Set3-19,NOCAS_872724,, ,1,82,1.0,Inactive,-0.2500779989261588,-0.42282392535236407,4.999999999999999,0.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00872729,EPAMED_Water_Set3-24,NOCAS_872729,, ,1,82,1.0,Inactive,0.10419725058197837,0.17617339666495355,0.229567228607993,-0.6390901086544012
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00872744,EPAMED_Water_Set3-39,NOCAS_872744,, ,1,82,1.0,Inactive,0.1731790557274131,0.2928056384244411,0.0039998159890835315,-2.397959987862998
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020063,2-Amino-5-nitrophenol,121-88-0,C6H6N2O3,154.037842,43,433,10.0,Inactive,0.10525275910807945,0.17795801690410032,0.08000000345563654,-1.0969099942485083
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00872749,EPAMED_Water_Set3-44,NOCAS_872749,, ,3,82,4.0,Inactive,0.12943479975199335,0.21884424196986138,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0059829,Perfluorooctanoyl fluoride,335-66-0,C8F16O,415.969365,17,233,7.0,Inactive,-0.7309314831936504,-1.235835700120187,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0059871,Pentafluoropropionamide,354-76-7,C3H2F5NO,163.005655,1,232,0.0,Inactive,-0.39161658270875754,-0.6621328603276624,273.15578606546836,2.43641040430032
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0059879,"1H,1H,5H-Perfluoropentanol",355-80-6,C5H4F8O,232.013440,6,257,2.0,Inactive,0.005730944956025721,0.009689699424540846,150.00000000000006,2.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020069,o-Aminoazotoluene,97-56-3,C14H15N3,225.126597,308,646,48.0,Inactive,-0.2783293152613906,-0.47059035230926405,1.5917612616629162,0.20187793116710925
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00892442,"Perfluoro-2,5-dimethyl-3,6-dioxanonanoic acid",13252-14-7,C9HF17O4,495.960337,6,232,3.0,Inactive,-0.12431382472089517,-0.21018586029063288,9.822805517310616,0.9922355454928712
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00903825,EPAMED_Water_Set4-1,NOCAS_903825,, ,2,81,2.0,Inactive,0.12205483125312225,0.2063664259961705,5,0.6989700043360189
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00903840,EPAMED_Water_Set4-16,NOCAS_903840,, ,2,81,2.0,Inactive,-0.21095919848628247,-0.3566831019769011,0.06104041569868507,-1.2143825174019585
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00903845,EPAMED_Water_Set4-21,NOCAS_903845,, ,5,81,6.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00903860,EPAMED_Water_Set5-1,NOCAS_903860,, ,0,82,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00903865,EPAMED_Water_Set5-6,NOCAS_903865,, ,0,82,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00903880,EPAMED_Water_Set5-21,NOCAS_903880,, ,0,82,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID00903885,EPAMED_Water_Set5-26,NOCAS_903885,, ,0,82,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020190,C.I. Acid Blue 74,860-22-0,C16H8N2Na2O8S2,465.951746,15,353,4.0,Inactive,0.14381763403765344,0.2431622806476702,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020194,Boric acid (H3BO3),10043-35-3,BH3O3,62.017524,3,677,0.0,Inactive,-0.4533542404777859,-0.7665169281467163,89.91343142980874,1.9538245722687313
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10190946,Perfluorobutyraldehyde,375-02-0,C4HF7O,197.991562,0,100,0.0,Inactive,-0.027813284014498826,-0.047025815843252154,150.00000000000006,2.1760912590556813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020148,Benzotrichloride,98-07-7,C7H5Cl3,193.945683,5,598,1.0,Inactive,-0.010206484701292437,-0.017256799654429347,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020142,"6-Phenyl-1,3,5-triazine-2,4-diamine",91-76-9,C9H9N5,187.085795,7,444,2.0,Inactive,0.14833758269550618,0.2508044660542671,1.0244052698965036,0.010471803963792325
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020144,Benzoin,119-53-9,C14H12O2,212.083730,3,349,1.0,Inactive,0.10969131022618611,0.18546257793983192,15.321340509881221,1.1852967646814054
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020350,2-Methoxy-5-methylaniline,120-71-8,C8H11NO,137.084064,15,596,3.0,Inactive,-0.17051591417973042,-0.28830288341282306,0.16359207434937503,-0.7862377406996015
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020221,"4-(1,1-Dimethylethyl)phenol",98-54-4,C10H14O,150.104465,60,635,9.0,Inactive,-0.7196579546625167,-1.2167747767019965,186.2703906960709,2.270143825485116
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020223,beta-Butyrolactone,3068-88-0,C4H6O2,86.036779,1,326,0.0,Inactive,0.06144273685434492,0.10388542491823725,0.15973976260918588,-0.7965869653123193
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020308,2-(Chloromethyl)pyridine hydrochloride,6959-47-3,C6H7Cl2N,162.995555,8,318,3.0,Inactive,-0.10586287784519238,-0.17898958625632186,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020352,Cupferron,135-20-6,C6H9N3O2,155.069477,23,357,6.0,Inactive,-0.3133123293277941,-0.5297385196479721,34.82185665506793,1.5418519234026238
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020354,Cyanoguanidine,461-58-5,C2H4N4,84.043596,0,347,0.0,Inactive,0.014459174313388747,0.02444711196823959,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020431,"1,4-Dichlorobenzene",106-46-7,C6H4Cl2,145.969006,3,582,1.0,Inactive,-0.008570818589116555,-0.01449126742414204,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020512,Dimethylcarbamoyl chloride,79-44-7,C3H6ClNO,107.013791,3,571,1.0,Inactive,0.03498560646596342,0.059152550485417156,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020433,"3,3'-Dichlorobenzidine dihydrochloride",612-83-9,C12H12Cl4N2,323.975459,156,477,33.0,Inactive,-0.4734013153128328,-0.800411884560255,7.53683640187324,0.8771890883731808
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020516,"1,1-Dimethylhydrazine",57-14-7,C2H8N2,60.068748,4,352,1.0,Inactive,-0.02205982783366308,-0.03729805515590716,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020510,"7,12-Dimethylbenz(a)anthracene",57-97-6,C20H16,256.125201,349,702,50.0,Active,-2.233386806447195,-3.776139366066418,11.000845773044334,1.0414260761078338
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020439,"2,4-Dichlorophenol",120-83-2,C6H4Cl2O,161.963920,19,595,3.0,Inactive,0.13227228964244603,0.22364177961323922,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020647,Furfural,98-01-1,C5H4O2,96.021129,10,586,2.0,Inactive,0.37315788660536037,0.6309234841456764,181.81396378914346,2.259627235121838
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020697,"1-O-Hexyl-2,3,5-trimethylhydroquinone",148081-72-5,C15H24O2,236.177630,95,316,30.0,Inactive,-0.5134093056022886,-0.868056121847366,5.960897316362267,0.7753116406482417
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020485,C.I. Disperse Black 6 dihydrochloride,20325-40-0,C14H18Cl2N2O2,316.074533,224,619,36.0,Inactive,-0.6205794726608861,-1.049256031119532,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020560,Endosulfan,115-29-7,C9H6Cl6O3S,403.816881,339,800,42.0,Inactive,-0.3255701759163582,-0.5504636967255211,0.39685027058534084,-0.4013733192422303
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020778,D-Limonene,5989-27-5,C10H16,136.125201,1,322,0.0,Inactive,-0.08970379140586544,-0.15166831694145577,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020699,4-Hexylresorcinol,136-77-6,C12H18O2,194.130680,241,645,37.0,Active,-0.9237863227037642,-1.5619085278580005,23.58672998843076,1.372667735441814
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020728,2-Hydroxyethylhydrazine,109-84-2,C2H8N2O,76.063663,0,316,0.0,Inactive,0.11083884653018056,0.18740279581834487,0.32126598609553747,-0.4931352527646378
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020770,Kepone,143-50-0,C10Cl10O,485.683442,441,758,58.0,Active,-1.729661759891528,-2.924457081349086,2.350056403942016,0.3710782859427185
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020803,Meloxicam,71125-38-7,C14H13N3O4S2,351.034748,20,319,6.0,Inactive,0.30737395988778815,0.5196981135042984,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020805,dl-Menthol,89-78-1,C10H20O,156.151415,2,350,1.0,Inactive,0.17028126873412214,0.28790615235769557,183.24020648680786,2.2630207724951763
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020807,2-Mercaptobenzothiazole,149-30-4,C7H5NS2,166.986342,82,620,13.0,Inactive,0.45038448856537,0.7614957660839906,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020855,Methyl parathion,298-00-0,C8H10NO5PS,263.001731,129,807,16.0,Inactive,-0.21735546706100956,-0.36749770941133053,0.04604999073055709,-1.3367704528866395
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020980,1-Nitropropane,108-03-2,C3H7NO2,89.047678,12,325,4.0,Inactive,-0.0040588438405021595,-0.006862564049627284,100,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021081,C.I. Acid Orange 3,6373-74-6,C18H13N4NaO7S,452.040264,33,318,10.0,Active,-0.7519678452682467,-1.2714033119281363,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020930,(-)-Nicotine,54-11-5,C10H14N2,162.115698,13,678,2.0,Inactive,0.1998167996918052,0.33784388854608094,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021031,4-Nitrosodiphenylamine,156-10-5,C12H10N2O,198.079313,176,362,49.0,Active,-1.8689809651170792,-3.160013561660786,22.13773268848984,1.3451331390675176
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021039,Nitrosoheptamethyleneimine,20917-49-1,C7H14N2O,142.110613,2,318,1.0,Inactive,0.19585746818849617,0.3311495767905925,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1020932,Nicotinic acid,59-67-6,C6H5NO2,123.032028,1,594,0.0,Inactive,-0.17220018281602142,-0.2911505912447892,1.4924531978309976,0.17390072087850011
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021087,Oxazepam,604-75-1,C15H11ClN2O2,286.050905,25,358,7.0,Inactive,-0.18523472748602426,-0.31318898473088985,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021116,Phenacetin,62-44-2,C10H13NO2,179.094629,1,327,0.0,Inactive,0.0020883338962674977,0.003530888519813153,100.00000000000003,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021118,Phenazopyridine hydrochloride,136-40-3,C11H12ClN5,249.078123,68,321,21.0,Active,-0.87700711883989,-1.4828157380583586,55.110222883275156,1.741232167454082
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021241,Retinol palmitate,79-81-2,C36H60O2,524.459331,41,436,9.0,Inactive,-0.0505204975815337,-0.0854184502031548,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021243,Rhodamine 6G,989-38-8,C28H31ClN2O3,478.202321,209,366,57.0,Active,-1.828061192048187,-3.090827711054929,3.9844108776083766,0.6003641170702255
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021164,Piperazine,110-85-0,C4H10N2,86.084398,9,569,2.0,Inactive,0.053448690894619774,0.09036934630815434,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021160,Picloram,1918-02-1,C6H3Cl3N2O2,239.926010,14,659,2.0,Inactive,0.22710400843469697,0.3839802330550819,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,C19H18ClN3,323.118925,118,324,36.0,Active,-1.8062009504570782,-3.053867109968894,24.53491105535499,1.389784487903299
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021166,Piperonyl butoxide,51-03-6,C19H30O5,338.209324,117,705,17.0,Active,-1.4241672366595473,-2.4079366595556615,89.88459401768831,1.9536852611830562
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021322,Tetraethylthiuram disulfide,97-77-8,C10H20N2S4,296.050933,313,757,41.0,Active,-0.6714901431959928,-1.1353341733407951,28.88391468314583,1.4606560535123203
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021372,"3,4,4'-Triaminodiphenyl ether",6264-66-0,C12H13N3O,215.105862,55,319,17.0,Inactive,0.09456741496995974,0.1598915769468824,4.828390141808271,0.6838023545464668
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021328,Tetrahydrofuran,109-99-9,C4H8O,72.057515,1,320,0.0,Inactive,-0.02509996130709167,-0.042438216123085036,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021378,Trichloroacetic acid,76-03-9,C2HCl3O2,161.904212,4,591,1.0,Inactive,-0.07982329813723422,-0.13496269323125556,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021403,Trimethyl orthophosphate,512-56-1,C3H9O4P,140.023846,16,352,5.0,Inactive,0.11251043128422974,0.19022905814570354,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021405,Musk Xylene,81-15-2,C12H15N3O6,297.096085,67,425,16.0,Active,-0.9129531739245107,-1.5435921845153675,63.7476708297162,1.804464321430996
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021409,Triphenyltin hydroxide,76-87-9,C18H16OSn,368.022317,398,695,57.0,Inactive,-0.21269412538060561,-0.35961646118005797,0.0001439272205317867,-3.8418570614575938
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021455,C.I. Acid Yellow 23,1934-21-0,C16H9N4Na3O9S2,533.950403,39,605,6.0,Inactive,-0.09688116773097986,-0.1638035965124191,0.7910340324849536,-0.1018048315434419
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021586,"6,10-Dimethyl-5,9-undecadiene-2-one",689-67-8,C13H22O,194.167065,24,427,6.0,Inactive,0.19692793203636272,0.33295948301203654,15.82571384326004,1.1993633086544322
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021617,3-Methylbenzoic acid,99-04-7,C8H8O2,136.052429,6,318,2.0,Inactive,0.2988585350537158,0.5053005040790542,22.676682511946346,1.35557951970328
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021299,Chlorotrianisene,569-57-3,C23H21ClO3,380.117922,31,349,9.0,Inactive,-0.4361895246576824,-0.7374953726649126,3.610053853281485,0.5575136805783817
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021871,4-Chlorophenol,106-48-9,C6H5ClO,128.002893,12,352,3.0,Inactive,-0.46322092113330365,-0.7831991979300574,51.32326715935516,1.7103142950940777
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021740,1-Butanol,71-36-3,C4H10O,74.073165,1,327,0.0,Inactive,-0.08705276314858244,-0.14718604269590965,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021790,2-Nitrophenol,88-75-5,C6H5NO3,139.026943,2,351,1.0,Inactive,-0.5389145972081201,-0.9111796575455969,19.842514022135354,1.2975966958812315
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021792,Salicylaldehyde,90-02-8,C7H6O2,122.036779,5,347,1.0,Inactive,0.07411522917193555,0.1253116718041278,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021821,2-Butanone oxime,96-29-7,C4H9NO,87.068414,4,558,1.0,Inactive,-0.0035523642852681113,-0.006006224529260229,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021798,Quinoline,91-22-5,C9H7N,129.057849,15,581,3.0,Inactive,-0.00524573687550822,-0.00886932503695758,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022003,"1,3-Diethylbenzene",141-93-5,C10H14,134.109550,1,197,1.0,Inactive,-0.006749904016399204,-0.01141252298971056,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021956,Di-n-octyl phthalate,117-84-0,C24H38O4,390.277010,15,599,3.0,Inactive,-0.288640122498939,-0.4880235371893905,14.655001871213287,1.1659858782270338
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021877,2-Chloroethanol,107-07-3,C2H5ClO,80.002893,3,564,1.0,Inactive,0.026144993465856994,0.04420512325360426,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022001,Ethyl acetate,141-78-6,C4H8O2,88.052429,4,320,1.0,Inactive,0.031308464927309876,0.05293535654542242,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022009,Dihexylamine,143-16-8,C12H27N,185.214350,6,318,2.0,Inactive,-0.5769326824631161,-0.9754594267013185,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021904,Butylamine,109-73-9,C4H11N,73.089149,1,321,0.0,Inactive,0.21794235206013224,0.36848999589844667,50,1.6989700043360187
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1021952,Triphenyl phosphate,115-86-6,C18H15O4P,326.070796,176,737,24.0,Active,-1.3966680014653972,-2.361441827467647,11.473660038618654,1.05970197771138
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022055,tert-Butyl acetate,540-88-5,C6H12O2,116.083730,1,347,0.0,Inactive,-0.2028372383719334,-0.3429507501832576,0.009000000035670811,-2.0457574888393824
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022138,trans-Hex-3-en-1-ol,928-97-2,C6H12O,100.088815,4,316,1.0,Inactive,0.12175705880146717,0.20586296180735247,0.6258397134298628,-0.20353688162413325
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022051,2-Tolualdehyde,529-20-4,C8H8O,120.057515,4,316,1.0,Inactive,0.254917742287069,0.4310068094699003,19.842513561470398,1.2975966857986256
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022053,"4,6-Dinitro-o-cresol",534-52-1,C7H6N2O5,198.027671,222,629,35.0,Inactive,-0.18231162064860618,-0.30824668867714383,100.00000000000001,2
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022396,Chrysin,480-40-0,C15H10O4,254.057909,119,411,29.0,Active,-1.2315797980481702,-2.082315944751141,6.964953666555797,0.8429182316822973
https://comptox.epa.gov/dashboard/chemical/details/DTXSID1022421,Melatonin,73-31-4,C13H16N2O2,232.121178,7,364,2.0,Inactive,-0.13991661937232308,-0.23656656914671903,1.493112034846707,0.17409239599710682
https://comptox.epa.gov/dashboard/chemical/details/DTXSID10224331,"2,2,3,3-Tetrafluoropropyl acrylate",7383-71-3,C6H6F4O2,186.030392,109,262,42.0,Active,-0.8417308294245056,-1.4231717100889767,64.36358904859642,1.8086402532725732
